sample_id,scene_path,archive,target_type,target_id,target_class_name,moment_mode,timestamp,target_x,target_y,target_z,target_velocity,n_neighbors_found,nearest_type,nearest_id,nearest_class,nearest_dist,status
0446,0049_20230526_060526,imptc_set_01.tar.gz,vrus,002,person,middle,1685081143360035,4.995229967194688,8.839082088656916,1.7365524965846155,5.7471183660319385,5,vrus,001,person,3.647136,ok
0447,0049_20230526_060526,imptc_set_01.tar.gz,vrus,003,person,middle,1685081172880035,13.945799802630344,-12.225290802792635,1.7300889772723351,5.296524814411009,8,vehicles,1008,car,16.463322,ok
0448,0049_20230526_060526,imptc_set_01.tar.gz,vrus,004,person,middle,1685081189960035,20.031694088070886,-17.832859544155863,1.6878047882989176,2.6314352583576714,5,vehicles,1009,car,9.193217,ok
0450,0050_20230322_120844,imptc_set_02.tar.gz,vrus,000,person,middle,1679486947640035,-2.6603010768947777,2.384524169619128,1.7554877040806878,0.06937769629347483,11,vrus,003,person,2.60349,ok
0451,0050_20230322_120844,imptc_set_02.tar.gz,vrus,001,person,middle,1679486947640035,10.208628141384361,15.859428059797168,1.7589502025974617,0.35427345307117014,11,vrus,004,person,2.841683,ok
0452,0050_20230322_120844,imptc_set_02.tar.gz,vrus,002,person,middle,1679486947640035,13.829380803886123,15.64023210710047,1.6371863455483942,0.7140148061012721,11,vrus,001,person,3.627382,ok
0453,0050_20230322_120844,imptc_set_02.tar.gz,vrus,003,person,middle,1679486947640035,-0.9315210141365378,0.437866103340164,1.6420992416971825,0.02277186929095318,11,vrus,000,person,2.60349,ok
0454,0050_20230322_120844,imptc_set_02.tar.gz,vrus,004,person,middle,1679486950760035,12.10026067654162,15.05151009915838,1.7304415146405787,5.550789000294571,14,vrus,002,person,1.697163,ok
0455,0050_20230322_120844,imptc_set_02.tar.gz,vrus,005,person,middle,1679486939880035,24.123268206946882,8.434941511765217,1.6418870443743023,4.852204159269498,12,vehicles,1029,car,9.403386,ok
0456,0050_20230322_120844,imptc_set_02.tar.gz,vrus,006,person,middle,1679486960600035,19.077035177612224,13.5689615807445,1.6700398392978864,5.549364842484384,11,vehicles,1029,car,4.648693,ok
0457,0050_20230322_120844,imptc_set_02.tar.gz,vrus,007,person,middle,1679486932360035,13.81529093851384,15.869675614741144,1.533536442861623,0.5127197692302219,10,vrus,002,person,0.519732,ok
0458,0051_20230322_121247,imptc_set_02.tar.gz,vrus,000,person,middle,1679487196560035,6.581508596670317,12.482892792084574,1.7548871580092926,4.036208555395045,13,vrus,004,person,0.306028,ok
0459,0051_20230322_121247,imptc_set_02.tar.gz,vrus,001,person,middle,1679487199240035,2.487381099890707,9.117125784879285,1.7026241805351505,6.1147041308136085,14,vrus,004,person,2.787127,ok
0460,0051_20230322_121247,imptc_set_02.tar.gz,vrus,002,person,middle,1679487194160035,11.664690474015694,15.114350668787734,1.694827834888231,5.144387463590008,11,vrus,003,person,2.240751,ok
0461,0051_20230322_121247,imptc_set_02.tar.gz,vrus,003,person,middle,1679487191960035,11.799254924773177,15.75592835562039,1.7485959362694126,1.6229942028005317,10,vrus,000,person,1.640902,ok
0462,0051_20230322_121247,imptc_set_02.tar.gz,vrus,004,person,middle,1679487202920035,2.849306255838307,7.004682355480961,1.5954581084043862,3.8371850327353014,15,vrus,000,person,0.272592,ok
0463,0051_20230322_121247,imptc_set_02.tar.gz,vrus,005,person,middle,1679487182320035,8.053085887769456,17.288528382245143,1.7126621029396114,5.6749103271485595,9,vrus,004,person,2.112416,ok
0464,0052_20230322_141812,imptc_set_02.tar.gz,vrus,000,person,middle,1679494731280035,14.50237975109982,15.177452512495567,1.7677603239721382,4.492116258106526,9,vrus,001,person,5.906829,ok
0465,0052_20230322_141812,imptc_set_02.tar.gz,vrus,002,person,middle,1679494735520035,0.37802325154589556,-1.7774925697258033,1.7475114792867925,6.260223088801973,7,vehicles,1049,car,3.373372,ok
0466,0052_20230322_141812,imptc_set_02.tar.gz,vrus,003,person,middle,1679494762800035,13.441093223397358,15.164505572412526,1.6586920136420065,4.4527729338363535,8,vehicles,1040,car,6.57676,ok
0470,0053_20230322_142112,imptc_set_02.tar.gz,vrus,000,person,middle,1679494921800035,-2.9505845485916256,2.446271670672293,1.7926226920285082,0.011429610277075612,8,vrus,001,person,1.693084,ok
0471,0053_20230322_142112,imptc_set_02.tar.gz,vrus,001,person,middle,1679494945360035,-4.398711430629473,1.927884902823319,1.7258272220272088,0.1205934204230741,5,vrus,000,person,1.532706,ok
0472,0053_20230322_142112,imptc_set_02.tar.gz,vrus,002,person,middle,1679494915040035,1.58647536242585,-5.743828438037797,1.7909382246646546,4.734924632188414,9,vehicles,1052,truck,7.554511,ok
0473,0053_20230322_142112,imptc_set_02.tar.gz,vrus,003,person,middle,1679494885240035,-4.496614662002051,2.051512361194514,1.693228119933878,0.585428979079501,10,vrus,000,person,1.561186,ok
0474,0053_20230322_142112,imptc_set_02.tar.gz,vrus,005,person,middle,1679494921600035,35.20515993108639,11.36330794219519,1.6467620333839608,4.461050323555007,8,vehicles,1047,car,24.439394,ok
0478,0054_20230322_142344,imptc_set_02.tar.gz,vrus,000,person,middle,1679495120040035,-1.895927451588834,0.9168614316716927,1.8037519604138996,1.7172741262115105,6,vrus,001,person,0.741013,ok
0479,0054_20230322_142344,imptc_set_02.tar.gz,vrus,002,person,middle,1679495133160035,27.223550253470428,7.955184362007856,1.7384035544898924,0.17266130468599575,8,vehicles,1055,car,4.945521,ok
0480,0054_20230322_142344,imptc_set_02.tar.gz,vrus,004,person,middle,1679495042880035,4.471203971999875,10.462690174430746,1.7715956998598148,5.98334190400889,11,vrus,005,bicycle,0.898382,ok
0483,0054_20230322_142344,imptc_set_02.tar.gz,vrus,008,person,middle,1679495142520035,-7.076597599829379,4.90321877338595,1.5032931568018113,4.1291951715610224,13,vehicles,1070,car,5.91772,ok
0490,0055_20230322_143231,imptc_set_02.tar.gz,vrus,000,person,middle,1679495578800035,7.767206109811882,13.434982932320748,1.7766026926846665,7.1733414326443965,9,vrus,002,person,1.553275,ok
0491,0055_20230322_143231,imptc_set_02.tar.gz,vrus,001,person,middle,1679495578640035,1.2249227145590005,3.6113194208508475,1.6252019763085763,5.013759930765196,9,vrus,000,person,12.121132,ok
0492,0055_20230322_143231,imptc_set_02.tar.gz,vrus,002,person,middle,1679495575520035,11.140772826060854,16.3014293883433,1.6754356436613682,0.07611583983706839,11,vrus,000,person,1.680553,ok
0493,0055_20230322_143231,imptc_set_02.tar.gz,vrus,003,person,middle,1679495565960035,6.194589479848685,19.759970300790812,1.6338850813783623,5.75385467754301,11,vrus,002,person,6.055219,ok
0494,0055_20230322_143231,imptc_set_02.tar.gz,vrus,004,person,middle,1679495593160035,0.6089306706337704,1.2966494719683597,1.7167903339063777,6.445283861866165,11,vrus,005,bicycle,3.248997,ok
0496,0055_20230322_143231,imptc_set_02.tar.gz,vrus,006,person,middle,1679495597800035,18.9242813732995,22.916834925665274,1.6940758394541688,4.113405449725632,11,vrus,001,person,3.564935,ok
0497,0055_20230322_143231,imptc_set_02.tar.gz,vrus,007,person,middle,1679495558560035,34.23827234736649,0.900105210136903,1.6934504725458284,4.162406468263374,11,vehicles,1010,car,8.651073,ok
0498,0056_20230322_143922,imptc_set_02.tar.gz,vrus,000,person,middle,1679496002160035,-2.534747049270991,2.4463609547143914,1.70543884751157,0.02839786368788103,9,vrus,001,person,1.969688,ok
0499,0056_20230322_143922,imptc_set_02.tar.gz,vrus,001,person,middle,1679496014680035,-1.7676957030707476,0.723637885169875,1.6134770473807152,0.6029829081882695,12,vrus,004,person,1.007803,ok
0500,0056_20230322_143922,imptc_set_02.tar.gz,vrus,002,person,middle,1679496040000035,-5.309291167640859,2.928648005403779,1.5716601866029876,2.844442116587433,11,vehicles,1061,car,9.642462,ok
0501,0056_20230322_143922,imptc_set_02.tar.gz,vrus,004,person,middle,1679496022280035,6.734862859556955,-7.654862506773746,1.7357163924941048,5.432640012896394,11,vehicles,1040,car,11.146055,ok
0502,0056_20230322_143922,imptc_set_02.tar.gz,vrus,005,person,middle,1679495967280035,34.28395721944426,9.52125850905238,1.7372358450136116,5.532228760681632,15,vrus,003,person,10.021797,ok
0504,0057_20230322_144453,imptc_set_02.tar.gz,vrus,000,person,middle,1679496331280035,11.544869799627426,15.985683153474175,1.758079667448273,0.11927010908999693,15,vehicles,1039,car,4.33204,ok
0505,0057_20230322_144453,imptc_set_02.tar.gz,vrus,001,person,middle,1679496332080035,-2.401104746247665,2.277494590577269,1.6009832452247337,0.04378854871584612,15,vrus,005,motorcycle,9.152866,ok
0506,0057_20230322_144453,imptc_set_02.tar.gz,vrus,002,person,middle,1679496311160035,-0.33798660660947577,0.1091756833593818,1.6115311972411548,4.890460662427345,14,vrus,001,person,7.441983,ok
0507,0057_20230322_144453,imptc_set_02.tar.gz,vrus,003,person,middle,1679496340840035,8.219928275570785,18.977341976631266,1.6794764506750743,3.3239047000319935,15,vrus,000,person,4.478415,ok
0508,0057_20230322_144453,imptc_set_02.tar.gz,vrus,004,person,middle,1679496326840035,23.187831038035306,11.054235647890355,1.713226782308051,5.6307010350563145,15,vehicles,1041,car,6.723314,ok
0509,0058_20230322_144917,imptc_set_02.tar.gz,vrus,000,person,middle,1679496594400035,-2.4786296302349613,-0.9900891997454613,1.7546708211342448,0.2549488316403499,14,vrus,002,bicycle,1.632643,ok
0510,0058_20230322_144917,imptc_set_02.tar.gz,vrus,001,person,middle,1679496573600035,2.886775065245041,7.026159867045655,1.66200589498088,4.764186758964319,12,vrus,003,person,3.15808,ok
0512,0058_20230322_144917,imptc_set_02.tar.gz,vrus,003,person,middle,1679496571320035,3.5317830435471773,6.162974755500221,1.6849799043200053,5.068516420039255,12,vrus,001,person,3.109139,ok
0513,0058_20230322_144917,imptc_set_02.tar.gz,vrus,004,person,middle,1679496570600035,-8.320583668249636,23.453729028671066,1.684618745024764,0.14967189016031535,14,vehicles,1035,car,4.612578,ok
0514,0058_20230322_144917,imptc_set_02.tar.gz,vrus,005,person,middle,1679496589200035,1.5628271747131801,3.2493886606408386,1.7291948811811175,7.080775003464433,15,vrus,000,person,4.528622,ok
0515,0058_20230322_144917,imptc_set_02.tar.gz,vrus,006,person,middle,1679496603680035,28.953814825426562,6.872368727407679,1.6978448194844233,3.929136591891521,13,vehicles,1042,truck,11.140318,ok
0517,0059_20230322_145137,imptc_set_02.tar.gz,vrus,001,person,middle,1679496730280035,-2.048754449007409,2.743411209858889,1.7572880494240581,0.02041477161319852,9,vrus,003,person,2.37379,ok
0518,0059_20230322_145137,imptc_set_02.tar.gz,vrus,002,person,middle,1679496730280035,-0.6998022959323513,0.1498084682246746,1.6872983975610971,0.05186376412673716,9,vrus,003,person,1.842491,ok
0519,0059_20230322_145137,imptc_set_02.tar.gz,vrus,003,person,middle,1679496729720035,-2.5258282544484847,0.42006905862047966,1.664311293788588,0.018483672435248788,9,vrus,002,person,1.850616,ok
0521,0060_20230322_145409,imptc_set_02.tar.gz,vrus,000,person,middle,1679496897240035,-2.487862016918525,2.07430782681824,1.618807056031517,0.1934766319247938,15,vehicles,1034,car,6.984916,ok
0523,0060_20230322_145409,imptc_set_02.tar.gz,vrus,002,person,middle,1679496921800035,-2.4745276432781274,0.7005383802702165,1.7329678914885547,3.930543563538298,12,vrus,000,person,1.346766,ok
0524,0060_20230322_145409,imptc_set_02.tar.gz,vrus,004,person,middle,1679496933760035,-8.224850349165326,5.621411247375666,1.669990106601969,4.661823964957844,13,vrus,003,person,1.597957,ok
0528,0061_20230322_150124,imptc_set_02.tar.gz,vrus,000,person,middle,1679497333520035,-2.8180736457067894,2.5404318903999763,1.6446042095895126,0.33510016059464404,10,vrus,001,person,0.702294,ok
0529,0061_20230322_150124,imptc_set_02.tar.gz,vrus,001,person,middle,1679497334560035,-2.7666167472076215,1.8075395466008204,1.632809891791649,0.19055358092333352,9,vrus,000,person,0.668054,ok
0530,0061_20230322_150124,imptc_set_02.tar.gz,vrus,002,person,middle,1679497301200035,11.598848801771432,15.227686500826728,1.73504719162087,4.717632927317969,9,vehicles,1044,car,4.063385,ok
0533,0062_20230322_150445,imptc_set_02.tar.gz,vrus,000,person,middle,1679497545760035,-2.27201423006043,1.2550739295953215,1.6346280225180632,0.6248348625272032,4,vehicles,1059,car,13.489141,ok
0534,0062_20230322_150445,imptc_set_02.tar.gz,vrus,001,person,middle,1679497575320035,-4.514240009244359,2.810978405740473,1.7369723095579022,5.505368999385825,5,vehicles,1072,car,12.908901,ok
0541,0063_20230322_150830,imptc_set_02.tar.gz,vrus,001,person,middle,1679497794440035,7.877220722767666,-8.452169480178938,1.774161263224423,6.875311314157589,11,vrus,000,bicycle,3.515372,ok
0544,0063_20230322_150830,imptc_set_02.tar.gz,vrus,006,person,middle,1679497817440035,10.430485300083367,15.61865488956697,1.8138826549194458,0.16836297474675402,9,vrus,004,person,0.664834,ok
0545,0063_20230322_150830,imptc_set_02.tar.gz,vrus,007,person,middle,1679497728280035,18.887211897702286,11.836249901331607,1.5883590046483707,7.04974634579648,5,vehicles,1014,car,13.793533,ok
0549,0063_20230322_150830,imptc_set_02.tar.gz,vrus,011,person,middle,1679497844160035,-4.098944390565352,-5.355751827353187,1.8064893994619733,5.536860947988683,13,vrus,004,person,1.277481,ok
0552,0064_20230322_151516,imptc_set_02.tar.gz,vrus,000,person,middle,1679498135120035,-0.16075285525612998,-0.5337286732878611,1.5936886151801533,5.862051323434505,9,vrus,004,person,2.010881,ok
0553,0064_20230322_151516,imptc_set_02.tar.gz,vrus,001,person,middle,1679498171360035,14.988128285583304,14.306794834524382,1.701119446632955,6.315168358038498,7,vehicles,1058,car,10.433051,ok
0554,0064_20230322_151516,imptc_set_02.tar.gz,vrus,002,person,middle,1679498144000035,7.099691690068401,-8.583562289896198,1.7622550310150993,5.319821558299502,10,vrus,004,person,0.585447,ok
0555,0064_20230322_151516,imptc_set_02.tar.gz,vrus,003,person,middle,1679498185760035,12.387331159474483,-12.008597917649096,1.7342698261980558,3.6974962356417924,5,vehicles,1067,car,21.929291,ok
0556,0064_20230322_151516,imptc_set_02.tar.gz,vrus,004,person,middle,1679498138520035,1.4313293850340043,-3.0991213724686526,1.7396437296480454,5.401487437665323,13,vrus,002,person,0.540184,ok
0557,0065_20230322_152002,imptc_set_02.tar.gz,vrus,000,person,middle,1679498412000035,12.28816405540107,-11.291858157540487,1.6912164433852694,5.845933952131001,12,vrus,004,motorcycle,10.646261,ok
0563,0066_20230523_092801,imptc_set_02.tar.gz,vrus,000,person,middle,1684834099119996,3.168625847958609,5.194427459302552,1.7272643194670596,5.9569191385417115,9,vrus,002,person,1.549791,ok
0564,0066_20230523_092801,imptc_set_02.tar.gz,vrus,001,person,middle,1684834097399999,-0.1887049035383769,4.7016737949632175,1.781837372912414,6.137472588453112,8,vrus,002,person,0.902174,ok
0565,0067_20230824_110228,imptc_set_02.tar.gz,vrus,000,person,middle,1692874979119996,26.47139809391993,8.687252736459929,1.8981103503848953,2.596753473361287,3,vehicles,1028,car,30.82741,ok
0566,0067_20230824_110228,imptc_set_02.tar.gz,vrus,001,person,middle,1692874996280002,11.332190271356675,16.26424578296976,1.6257917404054294,0.03697520286158867,10,vrus,000,person,7.665484,ok
0567,0067_20230824_110228,imptc_set_02.tar.gz,vrus,002,person,middle,1692874962079987,7.4221291387620845,12.993860343390859,1.622126302601586,5.819735364131675,5,vehicles,1018,car,2.99958,ok
0568,0068_20230824_114312,imptc_set_02.tar.gz,vrus,000,person,middle,1692877405399999,16.311099079906676,14.688561808852716,1.6650562465950087,5.989512967345584,10,vrus,002,bicycle,6.709194,ok
0573,0069_20230824_114554,imptc_set_02.tar.gz,vrus,001,person,middle,1692877577720011,26.507808608866338,8.135747064259778,1.7424562328477835,0.03291304059907621,10,vehicles,1021,car,7.157504,ok
0574,0069_20230824_114554,imptc_set_02.tar.gz,vrus,002,person,middle,1692877565960035,-4.12754499550336,-3.4653689793422005,1.6931487727925385,4.700923711713034,6,vrus,000,person,14.195873,ok
0575,0069_20230824_114554,imptc_set_02.tar.gz,vrus,003,person,middle,1692877579280002,24.131532881504747,22.81188114759794,1.5623952788889226,4.2108569651109375,10,vrus,000,person,10.94135,ok
0578,0070_20230824_115509,imptc_set_02.tar.gz,vrus,000,person,middle,1692878135840008,12.608592549176132,14.00537738976538,1.6847951586845407,4.741592342366036,7,vehicles,1020,car,16.88196,ok
0579,0070_20230824_115509,imptc_set_02.tar.gz,vrus,001,person,middle,1692878163119996,3.894191645675158,-4.351652801380971,1.629442746528503,5.767319143840586,5,vehicles,1005,car,4.917619,ok
0583,0071_20230824_115734,imptc_set_02.tar.gz,vrus,000,person,middle,1692878291119996,11.21642531472747,16.207504481527295,1.7601968421876175,0.19564937607929467,4,vrus,001,person,0.412792,ok
0584,0071_20230824_115734,imptc_set_02.tar.gz,vrus,001,person,middle,1692878285359990,11.169061959989774,15.876308619087398,1.760857672751607,0.49279597127091057,5,vrus,000,person,0.357614,ok
0585,0071_20230824_115734,imptc_set_02.tar.gz,vrus,002,person,middle,1692878282720011,-2.8530029244130457,2.1151521610980057,1.5592548211114265,0.5274794381184779,5,vrus,003,person,15.694581,ok
0588,0072_20230824_120013,imptc_set_02.tar.gz,vrus,000,person,middle,1692878460079987,-4.9801827525509195,2.9789365172411912,1.6630360014899908,1.5550994670658451,3,vehicles,1009,car,5.445224,ok
0589,0072_20230824_120013,imptc_set_02.tar.gz,vrus,001,person,middle,1692878472440008,10.689861359031283,16.256208629373976,1.5975396169299878,0.7302250480046169,4,vehicles,1017,car,19.707776,ok
0591,0074_20230824_141451,imptc_set_02.tar.gz,vrus,000,person,middle,1692886500239993,25.684587301371227,7.686995792735922,1.72255266650125,0.03925840154405129,4,vrus,001,scooter,17.47188,ok
0595,0075_20230824_141526,imptc_set_02.tar.gz,vrus,000,person,middle,1692886581079987,-2.6925722458050303,2.549079557292946,1.731634111760948,0.004192724798560082,5,vehicles,1053,car,4.490587,ok
0596,0075_20230824_141526,imptc_set_02.tar.gz,vrus,001,person,middle,1692886547160005,16.93424072221012,12.413714444928639,1.743300186342961,5.174707747847284,12,vrus,004,person,0.909993,ok
