sample_id,src_info,archive,scene_path,target_type,target_id,radius,match_count_for_sample,target_found,target_class_name,target_first_ts,target_last_ts,target_length,target_duration,n_interacting_tracks,n_vru_interactions,n_vehicle_interactions,strongest_other_type,strongest_other_id,strongest_min_dist,strongest_close_frames,status
0486,20230322_142344/012,imptc_set_02.tar.gz,0054_20230322_142344,vrus,012,5.0,1,1,bicycle,1679495044960035,1679495054240035,233,9.36,3,0,3,vehicles,1001,2.597531,63,ok
0487,20230322_142344/013,imptc_set_02.tar.gz,0054_20230322_142344,vrus,013,5.0,1,1,bicycle,1679495051960035,1679495061160035,231,9.28,0,0,0,,,,,ok
0488,20230322_142344/014,imptc_set_02.tar.gz,0054_20230322_142344,vrus,014,5.0,1,1,motorcycle,1679495089040035,1679495094080035,127,5.12,1,0,1,vehicles,1029,4.406766,7,ok
0489,20230322_142344/015,imptc_set_02.tar.gz,0054_20230322_142344,vrus,015,5.0,1,1,motorcycle,1679495110080035,1679495112320035,57,2.32,0,0,0,,,,,ok
0490,20230322_143231/000,imptc_set_02.tar.gz,0055_20230322_143231,vrus,000,5.0,1,1,person,1679495551600035,1679495605960035,1360,54.44,6,3,3,vrus,002,1.412851,1009,ok
0491,20230322_143231/001,imptc_set_02.tar.gz,0055_20230322_143231,vrus,001,5.0,1,1,person,1679495551600035,1679495605680035,1353,54.16,8,4,4,vrus,006,1.522057,100,ok
0492,20230322_143231/002,imptc_set_02.tar.gz,0055_20230322_143231,vrus,002,5.0,1,1,person,1679495551600035,1679495599440035,1197,47.92,6,3,3,vrus,000,1.412851,1009,ok
0493,20230322_143231/003,imptc_set_02.tar.gz,0055_20230322_143231,vrus,003,5.0,1,1,person,1679495551600035,1679495580280035,718,28.76,5,3,2,vrus,002,0.292442,155,ok
0494,20230322_143231/004,imptc_set_02.tar.gz,0055_20230322_143231,vrus,004,5.0,1,1,person,1679495580320035,1679495605960035,642,25.72,2,2,0,vrus,005,1.992125,148,ok
0495,20230322_143231/005,imptc_set_02.tar.gz,0055_20230322_143231,vrus,005,5.0,1,1,bicycle,1679495581200035,1679495605960035,620,24.84,2,1,1,vrus,004,1.992125,148,ok
0496,20230322_143231/006,imptc_set_02.tar.gz,0055_20230322_143231,vrus,006,5.0,1,1,person,1679495589640035,1679495605960035,409,16.4,1,1,0,vrus,001,1.522057,100,ok
0497,20230322_143231/007,imptc_set_02.tar.gz,0055_20230322_143231,vrus,007,5.0,1,1,person,1679495551600035,1679495565480035,348,13.96,1,1,0,vrus,003,2.413839,58,ok
0498,20230322_143922/000,imptc_set_02.tar.gz,0056_20230322_143922,vrus,000,5.0,1,1,person,1679495962440035,1679496041880035,1987,79.52,15,2,13,vrus,001,1.388575,1232,ok
0499,20230322_143922/001,imptc_set_02.tar.gz,0056_20230322_143922,vrus,001,5.0,1,1,person,1679495982120035,1679496047240035,1629,65.2,10,2,8,vrus,000,1.388575,1232,ok
0500,20230322_143922/002,imptc_set_02.tar.gz,0056_20230322_143922,vrus,002,5.0,1,1,person,1679496022840035,1679496057120035,858,34.36,0,0,0,,,,,ok
0501,20230322_143922/004,imptc_set_02.tar.gz,0056_20230322_143922,vrus,004,5.0,1,1,person,1679496008600035,1679496035960035,685,27.44,3,2,1,vrus,001,0.604558,184,ok
0502,20230322_143922/005,imptc_set_02.tar.gz,0056_20230322_143922,vrus,005,5.0,1,1,person,1679495962440035,1679495972080035,242,9.72,0,0,0,,,,,ok
0503,20230322_143922/006,imptc_set_02.tar.gz,0056_20230322_143922,vrus,006,5.0,1,1,motorcycle,1679495975800035,1679495979480035,93,3.76,1,1,0,vrus,003,3.428002,23,ok
0504,20230322_144453/000,imptc_set_02.tar.gz,0057_20230322_144453,vrus,000,5.0,1,1,person,1679496305240035,1679496357280035,1302,52.12,10,2,8,vehicles,1039,3.801263,600,ok
0505,20230322_144453/001,imptc_set_02.tar.gz,0057_20230322_144453,vrus,001,5.0,1,1,person,1679496306840035,1679496357280035,1262,50.52,5,0,5,vehicles,1015,3.691635,61,ok
0506,20230322_144453/002,imptc_set_02.tar.gz,0057_20230322_144453,vrus,002,5.0,1,1,person,1679496293520035,1679496328760035,882,35.32,2,1,1,vrus,006,0.419013,224,ok
0507,20230322_144453/003,imptc_set_02.tar.gz,0057_20230322_144453,vrus,003,5.0,1,1,person,1679496324360035,1679496357280035,824,33.0,6,1,5,vrus,000,2.517215,426,ok
0508,20230322_144453/004,imptc_set_02.tar.gz,0057_20230322_144453,vrus,004,5.0,1,1,person,1679496312760035,1679496340920035,705,28.24,3,1,2,vehicles,1041,3.328182,237,ok
0509,20230322_144917/000,imptc_set_02.tar.gz,0058_20230322_144917,vrus,000,5.0,1,1,person,1679496572920035,1679496615880035,1075,43.04,5,2,3,vrus,002,1.571329,382,ok
0510,20230322_144917/001,imptc_set_02.tar.gz,0058_20230322_144917,vrus,001,5.0,1,1,person,1679496558040035,1679496589120035,778,31.16,5,2,3,vrus,003,2.346919,665,ok
0511,20230322_144917/002,imptc_set_02.tar.gz,0058_20230322_144917,vrus,002,5.0,1,1,bicycle,1679496586040035,1679496615880035,747,29.92,3,2,1,vrus,000,1.571329,382,ok
0512,20230322_144917/003,imptc_set_02.tar.gz,0058_20230322_144917,vrus,003,5.0,1,1,person,1679496558040035,1679496584600035,665,26.64,6,2,4,vrus,001,2.346919,665,ok
0513,20230322_144917/004,imptc_set_02.tar.gz,0058_20230322_144917,vrus,004,5.0,1,1,person,1679496558040035,1679496583120035,628,25.16,2,0,2,vehicles,1035,4.525974,628,ok
0514,20230322_144917/005,imptc_set_02.tar.gz,0058_20230322_144917,vrus,005,5.0,1,1,person,1679496577480035,1679496600880035,586,23.48,6,4,2,vrus,000,1.996662,164,ok
0515,20230322_144917/006,imptc_set_02.tar.gz,0058_20230322_144917,vrus,006,5.0,1,1,person,1679496592000035,1679496615360035,585,23.44,0,0,0,,,,,ok
0516,20230322_144917/007,imptc_set_02.tar.gz,0058_20230322_144917,vrus,007,5.0,1,1,motorcycle,1679496595320035,1679496604760035,237,9.52,0,0,0,,,,,ok
0517,20230322_145137/001,imptc_set_02.tar.gz,0059_20230322_145137,vrus,001,5.0,1,1,person,1679496697640035,1679496762880035,1632,65.32,19,4,15,vrus,003,1.016847,1605,ok
0518,20230322_145137/002,imptc_set_02.tar.gz,0059_20230322_145137,vrus,002,5.0,1,1,person,1679496697640035,1679496762880035,1632,65.32,17,4,13,vrus,003,1.216509,1493,ok
0519,20230322_145137/003,imptc_set_02.tar.gz,0059_20230322_145137,vrus,003,5.0,1,1,person,1679496697640035,1679496761800035,1605,64.24,9,4,5,vrus,001,1.016847,1605,ok
0520,20230322_145137/004,imptc_set_02.tar.gz,0059_20230322_145137,vrus,004,5.0,1,1,motorcycle,1679496703520035,1679496707840035,109,4.4,3,3,0,vrus,002,3.559062,22,ok
0521,20230322_145409/000,imptc_set_02.tar.gz,0060_20230322_145409,vrus,000,5.0,1,1,person,1679496849800035,1679496944640035,2372,94.92,15,1,14,vrus,002,0.706268,208,ok
0522,20230322_145409/001,imptc_set_02.tar.gz,0060_20230322_145409,vrus,001,5.0,1,1,bicycle,1679496886040035,1679496940040035,1351,54.08,1,0,1,vehicles,1069,4.098608,23,ok
0523,20230322_145409/002,imptc_set_02.tar.gz,0060_20230322_145409,vrus,002,5.0,1,1,person,1679496903600035,1679496940000035,911,36.48,4,3,1,vrus,000,0.706268,208,ok
0524,20230322_145409/004,imptc_set_02.tar.gz,0060_20230322_145409,vrus,004,5.0,1,1,person,1679496922880035,1679496944640035,545,21.84,2,2,0,vrus,003,1.308679,545,ok
0525,20230322_145409/005,imptc_set_02.tar.gz,0060_20230322_145409,vrus,005,5.0,1,1,motorcycle,1679496878840035,1679496886400035,190,7.64,3,1,2,vrus,006,2.566611,172,ok
0526,20230322_145409/006,imptc_set_02.tar.gz,0060_20230322_145409,vrus,006,5.0,1,1,motorcycle,1679496879560035,1679496886760035,181,7.28,2,1,1,vrus,005,2.566611,172,ok
0527,20230322_145409/007,imptc_set_02.tar.gz,0060_20230322_145409,vrus,007,5.0,1,1,bicycle,1679496878520035,1679496882480035,100,4.04,1,0,1,vehicles,1072,2.03177,100,ok
0528,20230322_150124/000,imptc_set_02.tar.gz,0061_20230322_150124,vrus,000,5.0,1,1,person,1679497293440035,1679497373600035,2005,80.24,15,1,14,vrus,001,0.310933,1953,ok
0529,20230322_150124/001,imptc_set_02.tar.gz,0061_20230322_150124,vrus,001,5.0,1,1,person,1679497295520035,1679497373600035,1953,78.16,15,1,14,vrus,000,0.310933,1953,ok
0530,20230322_150124/002,imptc_set_02.tar.gz,0061_20230322_150124,vrus,002,5.0,1,1,person,1679497284240035,1679497318120035,848,33.96,2,0,2,vehicles,1048,3.045514,60,ok
0531,20230322_150124/003,imptc_set_02.tar.gz,0061_20230322_150124,vrus,003,5.0,1,1,bicycle,1679497331600035,1679497350960035,485,19.44,2,0,2,vehicles,1014,2.647341,19,ok
0532,20230322_150124/004,imptc_set_02.tar.gz,0061_20230322_150124,vrus,004,5.0,1,1,bicycle,1679497284240035,1679497297160035,324,13.0,2,0,2,vehicles,1027,2.403566,94,ok
0533,20230322_150445/000,imptc_set_02.tar.gz,0062_20230322_150445,vrus,000,5.0,1,1,person,1679497501720035,1679497589800035,2203,88.16,17,1,16,vehicles,1070,3.422813,84,ok
0534,20230322_150445/001,imptc_set_02.tar.gz,0062_20230322_150445,vrus,001,5.0,1,1,person,1679497561840035,1679497588760035,674,27.0,0,0,0,,,,,ok
0535,20230322_150445/002,imptc_set_02.tar.gz,0062_20230322_150445,vrus,002,5.0,1,1,bicycle,1679497485720035,1679497511680035,650,26.04,4,1,3,vehicles,1071,2.326745,507,ok
0536,20230322_150445/004,imptc_set_02.tar.gz,0062_20230322_150445,vrus,004,5.0,1,1,bicycle,1679497541320035,1679497553840035,314,12.6,1,0,1,vehicles,1073,3.91377,72,ok
0537,20230322_150445/005,imptc_set_02.tar.gz,0062_20230322_150445,vrus,005,5.0,1,1,bicycle,1679497573200035,1679497584600035,286,11.48,0,0,0,,,,,ok
0538,20230322_150445/006,imptc_set_02.tar.gz,0062_20230322_150445,vrus,006,5.0,1,1,motorcycle,1679497498960035,1679497505560035,166,6.68,0,0,0,,,,,ok
0539,20230322_150445/007,imptc_set_02.tar.gz,0062_20230322_150445,vrus,007,5.0,1,1,motorcycle,1679497500240035,1679497506360035,154,6.2,0,0,0,,,,,ok
0540,20230322_150830/000,imptc_set_02.tar.gz,0063_20230322_150830,vrus,000,5.0,1,1,bicycle,1679497736680035,1679497840960035,2608,104.36,13,9,4,vrus,001,1.548237,1860,ok
0541,20230322_150830/001,imptc_set_02.tar.gz,0063_20230322_150830,vrus,001,5.0,1,1,person,1679497745200035,1679497843680035,2463,98.56,12,7,5,vrus,000,1.548237,1860,ok
0542,20230322_150830/003,imptc_set_02.tar.gz,0063_20230322_150830,vrus,003,5.0,1,1,bicycle,1679497777640035,1679497841920035,1608,64.36,4,3,1,vrus,002,0.239459,1595,ok
0543,20230322_150830/005,imptc_set_02.tar.gz,0063_20230322_150830,vrus,005,5.0,1,1,bicycle,1679497754360035,1679497789040035,868,34.76,2,2,0,vrus,000,1.045272,868,ok
0544,20230322_150830/006,imptc_set_02.tar.gz,0063_20230322_150830,vrus,006,5.0,1,1,person,1679497801080035,1679497833800035,819,32.8,5,4,1,vrus,004,0.135276,555,ok
0545,20230322_150830/007,imptc_set_02.tar.gz,0063_20230322_150830,vrus,007,5.0,1,1,person,1679497714000035,1679497742560035,715,28.64,2,0,2,vehicles,1004,3.341456,14,ok
0546,20230322_150830/008,imptc_set_02.tar.gz,0063_20230322_150830,vrus,008,5.0,1,1,bicycle,1679497799920035,1679497827840035,699,28.0,3,2,1,vrus,000,0.419935,592,ok
0547,20230322_150830/009,imptc_set_02.tar.gz,0063_20230322_150830,vrus,009,5.0,1,1,bicycle,1679497829360035,1679497845280035,399,16.0,2,2,0,vrus,003,0.837634,169,ok
0548,20230322_150830/010,imptc_set_02.tar.gz,0063_20230322_150830,vrus,010,5.0,1,1,bicycle,1679497836160035,1679497849160035,326,13.08,6,3,3,vrus,011,2.912202,165,ok
0549,20230322_150830/011,imptc_set_02.tar.gz,0063_20230322_150830,vrus,011,5.0,1,1,person,1679497838320035,1679497849960035,292,11.72,3,3,0,vrus,004,0.544904,251,ok
0550,20230322_150830/012,imptc_set_02.tar.gz,0063_20230322_150830,vrus,012,5.0,1,1,bicycle,1679497828640035,1679497839200035,265,10.64,7,5,2,vrus,000,1.147056,229,ok
0551,20230322_150830/013,imptc_set_02.tar.gz,0063_20230322_150830,vrus,013,5.0,1,1,bicycle,1679497833920035,1679497839360035,137,5.52,6,6,0,vrus,004,1.201085,137,ok
0552,20230322_151516/000,imptc_set_02.tar.gz,0064_20230322_151516,vrus,000,5.0,1,1,person,1679498117200035,1679498153000035,896,35.88,7,2,5,vrus,004,0.832418,85,ok
0553,20230322_151516/001,imptc_set_02.tar.gz,0064_20230322_151516,vrus,001,5.0,1,1,person,1679498153920035,1679498188800035,873,34.96,1,0,1,vehicles,1058,3.860079,18,ok
0554,20230322_151516/002,imptc_set_02.tar.gz,0064_20230322_151516,vrus,002,5.0,1,1,person,1679498128800035,1679498159160035,760,30.44,6,2,4,vrus,004,0.390674,423,ok
0555,20230322_151516/003,imptc_set_02.tar.gz,0064_20230322_151516,vrus,003,5.0,1,1,person,1679498173960035,1679498197520035,590,23.64,3,0,3,vehicles,1083,4.228277,30,ok
0556,20230322_151516/004,imptc_set_02.tar.gz,0064_20230322_151516,vrus,004,5.0,1,1,person,1679498130080035,1679498146960035,423,16.96,4,2,2,vrus,002,0.390674,423,ok
0557,20230322_152002/000,imptc_set_02.tar.gz,0065_20230322_152002,vrus,000,5.0,1,1,person,1679498402680035,1679498421280035,466,18.68,2,0,2,vehicles,1012,4.524045,16,ok
0558,20230322_152002/001,imptc_set_02.tar.gz,0065_20230322_152002,vrus,001,5.0,1,1,bicycle,1679498426480035,1679498442080035,391,15.68,4,2,2,vrus,002,0.572255,298,ok
0559,20230322_152002/002,imptc_set_02.tar.gz,0065_20230322_152002,vrus,002,5.0,1,1,bicycle,1679498426480035,1679498438360035,298,11.96,3,2,1,vrus,001,0.572255,298,ok
0560,20230322_152002/003,imptc_set_02.tar.gz,0065_20230322_152002,vrus,003,5.0,1,1,bicycle,1679498420240035,1679498426840035,166,6.68,3,0,3,vehicles,1010,2.500423,59,ok
0561,20230322_152002/004,imptc_set_02.tar.gz,0065_20230322_152002,vrus,004,5.0,1,1,motorcycle,1679498408560035,1679498414320035,145,5.84,1,0,1,vehicles,1031,2.795063,36,ok
0562,20230322_152002/005,imptc_set_02.tar.gz,0065_20230322_152002,vrus,005,5.0,1,1,motorcycle,1679498434040035,1679498437560035,89,3.6,4,2,2,vehicles,1056,2.615366,21,ok
0563,20230523_092801/000,imptc_set_02.tar.gz,0066_20230523_092801,vrus,000,5.0,1,1,person,1684834082239993,1684834115960035,844,33.8,4,2,2,vrus,001,1.59909,758,ok
0564,20230523_092801/001,imptc_set_02.tar.gz,0066_20230523_092801,vrus,001,5.0,1,1,person,1684834082239993,1684834112519996,758,30.36,4,2,2,vrus,000,1.59909,758,ok
0565,20230824_110228/000,imptc_set_02.tar.gz,0067_20230824_110228,vrus,000,5.0,1,1,person,1692874948359990,1692875009840008,1538,61.56,2,1,1,vrus,001,1.065631,166,ok
0566,20230824_110228/001,imptc_set_02.tar.gz,0067_20230824_110228,vrus,001,5.0,1,1,person,1692874980119996,1692875012440008,809,32.4,6,2,4,vrus,000,1.065631,166,ok
0567,20230824_110228/002,imptc_set_02.tar.gz,0067_20230824_110228,vrus,002,5.0,1,1,person,1692874948519996,1692874975600014,678,27.16,1,0,1,vehicles,1018,2.969305,33,ok
0568,20230824_114312/000,imptc_set_02.tar.gz,0068_20230824_114312,vrus,000,5.0,1,1,person,1692877392440008,1692877418320011,648,25.96,3,2,1,vrus,001,3.021184,243,ok
0569,20230824_114312/001,imptc_set_02.tar.gz,0068_20230824_114312,vrus,001,5.0,1,1,bicycle,1692877392440008,1692877410720011,458,18.36,4,3,1,vrus,002,1.611466,296,ok
0570,20230824_114312/002,imptc_set_02.tar.gz,0068_20230824_114312,vrus,002,5.0,1,1,bicycle,1692877398320011,1692877411840008,339,13.6,4,3,1,vrus,001,1.611466,296,ok
0571,20230824_114312/003,imptc_set_02.tar.gz,0068_20230824_114312,vrus,003,5.0,1,1,motorcycle,1692877401199984,1692877405519996,109,4.4,2,2,0,vrus,001,3.162946,26,ok
0572,20230824_114312/004,imptc_set_02.tar.gz,0068_20230824_114312,vrus,004,5.0,1,1,motorcycle,1692877411760020,1692877414399999,67,2.72,0,0,0,,,,,ok
0573,20230824_114554/001,imptc_set_02.tar.gz,0069_20230824_114554,vrus,001,5.0,1,1,person,1692877557440008,1692877598000000,1015,40.64,2,1,1,vehicles,1021,3.990752,67,ok
0574,20230824_114554/002,imptc_set_02.tar.gz,0069_20230824_114554,vrus,002,5.0,1,1,person,1692877554239993,1692877577680002,587,23.52,1,1,0,vrus,000,0.517402,149,ok
0575,20230824_114554/003,imptc_set_02.tar.gz,0069_20230824_114554,vrus,003,5.0,1,1,person,1692877573680002,1692877584840008,280,11.24,2,1,1,vrus,004,0.498348,55,ok
0576,20230824_114554/004,imptc_set_02.tar.gz,0069_20230824_114554,vrus,004,5.0,1,1,bicycle,1692877566440008,1692877575840008,236,9.48,2,1,1,vehicles,1021,3.492245,76,ok
0577,20230824_114554/005,imptc_set_02.tar.gz,0069_20230824_114554,vrus,005,5.0,1,1,motorcycle,1692877593840008,1692877597920026,103,4.16,2,0,2,vehicles,1018,3.048102,15,ok
0578,20230824_115509/000,imptc_set_02.tar.gz,0070_20230824_115509,vrus,000,5.0,1,1,person,1692878114720011,1692878156960035,1057,42.32,1,1,0,vrus,002,3.934793,33,ok
0579,20230824_115509/001,imptc_set_02.tar.gz,0070_20230824_115509,vrus,001,5.0,1,1,person,1692878152480017,1692878173720011,532,21.32,2,0,2,vehicles,1010,4.066454,29,ok
0580,20230824_115509/002,imptc_set_02.tar.gz,0070_20230824_115509,vrus,002,5.0,1,1,bicycle,1692878109960035,1692878130000000,502,20.12,1,1,0,vrus,000,3.934793,33,ok
0581,20230824_115509/004,imptc_set_02.tar.gz,0070_20230824_115509,vrus,004,5.0,1,1,bicycle,1692878144560005,1692878151039978,163,6.56,0,0,0,,,,,ok
0582,20230824_115509/005,imptc_set_02.tar.gz,0070_20230824_115509,vrus,005,5.0,1,1,motorcycle,1692878148920026,1692878153560005,117,4.72,1,0,1,vehicles,1002,3.80682,78,ok
0583,20230824_115734/000,imptc_set_02.tar.gz,0071_20230824_115734,vrus,000,5.0,1,1,person,1692878254720011,1692878327480017,1820,72.84,5,2,3,vrus,001,0.092727,1444,ok
0584,20230824_115734/001,imptc_set_02.tar.gz,0071_20230824_115734,vrus,001,5.0,1,1,person,1692878256480017,1692878314199984,1444,57.8,5,2,3,vrus,000,0.092727,1444,ok
0585,20230824_115734/002,imptc_set_02.tar.gz,0071_20230824_115734,vrus,002,5.0,1,1,person,1692878254720011,1692878310720011,1401,56.08,8,2,6,vrus,000,0.983966,79,ok
0586,20230824_115734/004,imptc_set_02.tar.gz,0071_20230824_115734,vrus,004,5.0,1,1,bicycle,1692878311880017,1692878328440008,415,16.64,0,0,0,,,,,ok
0587,20230824_115734/005,imptc_set_02.tar.gz,0071_20230824_115734,vrus,005,5.0,1,1,motorcycle,1692878304880017,1692878317840008,325,13.04,0,0,0,,,,,ok
0588,20230824_120013/000,imptc_set_02.tar.gz,0072_20230824_120013,vrus,000,5.0,1,1,person,1692878413600014,1692878506560005,2325,93.04,9,1,8,vrus,001,3.644461,56,ok
0589,20230824_120013/001,imptc_set_02.tar.gz,0072_20230824_120013,vrus,001,5.0,1,1,person,1692878437079987,1692878507760020,1768,70.76,1,1,0,vrus,000,3.644461,56,ok
0590,20230824_141155/001,imptc_set_02.tar.gz,0073_20230824_141155,vrus,001,5.0,1,1,bicycle,1692886331440008,1692886350239993,471,18.88,0,0,0,,,,,ok
0591,20230824_141451/000,imptc_set_02.tar.gz,0074_20230824_141451,vrus,000,5.0,1,1,person,1692886491600014,1692886508880017,433,17.36,0,0,0,,,,,ok
0592,20230824_141451/001,imptc_set_02.tar.gz,0074_20230824_141451,vrus,001,5.0,1,1,scooter,1692886491600014,1692886508880017,433,17.36,2,1,1,vehicles,1003,2.753463,30,ok
0593,20230824_141451/002,imptc_set_02.tar.gz,0074_20230824_141451,vrus,002,5.0,1,1,bicycle,1692886501440008,1692886508039978,166,6.68,0,0,0,,,,,ok
0594,20230824_141451/003,imptc_set_02.tar.gz,0074_20230824_141451,vrus,003,5.0,1,1,motorcycle,1692886491760020,1692886493880017,54,2.2,1,1,0,vrus,001,2.786801,7,ok
0595,20230824_141526/000,imptc_set_02.tar.gz,0075_20230824_141526,vrus,000,5.0,1,1,person,1692886527199984,1692886634920026,2694,107.8,15,3,12,vrus,002,1.079296,236,ok
0596,20230824_141526/001,imptc_set_02.tar.gz,0075_20230824_141526,vrus,001,5.0,1,1,person,1692886527199984,1692886567119996,999,40.0,6,3,3,vrus,004,0.078855,723,ok
0597,20230824_141526/002,imptc_set_02.tar.gz,0075_20230824_141526,vrus,002,5.0,1,1,person,1692886527399999,1692886561880017,863,34.56,8,3,5,vrus,003,1.866271,663,ok
0598,20230824_141526/003,imptc_set_02.tar.gz,0075_20230824_141526,vrus,003,5.0,1,1,person,1692886527199984,1692886559480017,808,32.36,5,3,2,vrus,002,1.866271,663,ok
0599,20230824_141526/004,imptc_set_02.tar.gz,0075_20230824_141526,vrus,004,5.0,1,1,person,1692886528199984,1692886557079987,723,28.96,6,3,3,vrus,001,0.078855,723,ok
0600,20230824_141526/005,imptc_set_02.tar.gz,0075_20230824_141526,vrus,005,5.0,1,1,person,1692886618760020,1692886644239993,638,25.56,1,1,0,vrus,000,1.625753,80,ok
0601,20230824_141526/007,imptc_set_02.tar.gz,0075_20230824_141526,vrus,007,5.0,1,1,scooter,1692886529039978,1692886542119996,328,13.16,6,3,3,vrus,001,1.516521,75,ok
0602,20230824_141526/008,imptc_set_02.tar.gz,0075_20230824_141526,vrus,008,5.0,1,1,person,1692886535760020,1692886547720011,300,12.04,2,2,0,vrus,003,0.450503,300,ok
0603,20230824_141526/009,imptc_set_02.tar.gz,0075_20230824_141526,vrus,009,5.0,1,1,person,1692886630399999,1692886638960035,215,8.64,0,0,0,,,,,ok
0604,20230824_141526/010,imptc_set_02.tar.gz,0075_20230824_141526,vrus,010,5.0,1,1,bicycle,1692886637760020,1692886644239993,163,6.56,0,0,0,,,,,ok
0605,20230824_141526/011,imptc_set_02.tar.gz,0075_20230824_141526,vrus,011,5.0,1,1,motorcycle,1692886559960035,1692886564000000,102,4.12,1,0,1,vehicles,1075,2.721787,18,ok
0606,20230824_142330/000,imptc_set_02.tar.gz,0076_20230824_142330,vrus,000,5.0,1,1,motorcycle,1692887010960035,1692887044280002,834,33.4,3,3,0,vrus,001,3.765826,70,ok
0607,20230824_142330/001,imptc_set_02.tar.gz,0076_20230824_142330,vrus,001,5.0,1,1,scooter,1692887013199984,1692887034320011,529,21.2,5,4,1,vrus,004,0.609057,195,ok
0608,20230824_142330/003,imptc_set_02.tar.gz,0076_20230824_142330,vrus,003,5.0,1,1,person,1692887016199984,1692887028199984,301,12.08,6,4,2,vrus,001,1.182997,151,ok
0609,20230824_142330/004,imptc_set_02.tar.gz,0076_20230824_142330,vrus,004,5.0,1,1,scooter,1692887018320011,1692887029359990,277,11.12,6,4,2,vrus,001,0.609057,195,ok
0610,20230824_142330/005,imptc_set_02.tar.gz,0076_20230824_142330,vrus,005,5.0,1,1,scooter,1692887010960035,1692887017920026,175,7.04,0,0,0,,,,,ok
0611,20230824_142412/000,imptc_set_02.tar.gz,0077_20230824_142412,vrus,000,5.0,1,1,person,1692887052880017,1692887166039978,2830,113.24,16,4,12,vrus,001,1.552096,172,ok
0612,20230824_142412/001,imptc_set_02.tar.gz,0077_20230824_142412,vrus,001,5.0,1,1,person,1692887055280002,1692887098119996,1072,42.92,5,2,3,vrus,004,0.005927,514,ok
